0,1,2,3,4,5,6,7,8,9
0.008403361344537815,0.008403361344537815,0.008403361344537815,0.9243697478991597,0.008403361344537815,0.008403361344537815,0.008403361344537815,0.008403361344537815,0.008403361344537815,0.008403361344537815
0.008403361344537815,0.008403361344537815,0.5966386554621849,0.33613445378151263,0.008403361344537815,0.008403361344537815,0.008403361344537815,0.008403361344537815,0.008403361344537815,0.008403361344537815
0.008403361344537815,0.008403361344537815,0.9243697478991597,0.008403361344537815,0.008403361344537815,0.008403361344537815,0.008403361344537815,0.008403361344537815,0.008403361344537815,0.008403361344537815
0.9243697478991597,0.008403361344537815,0.008403361344537815,0.008403361344537815,0.008403361344537815,0.008403361344537815,0.008403361344537815,0.008403361344537815,0.008403361344537815,0.008403361344537815
0.008403361344537815,0.008403361344537815,0.008403361344537815,0.008403361344537815,0.008403361344537815,0.008403361344537815,0.9243697478991597,0.008403361344537815,0.008403361344537815,0.008403361344537815
0.2605042016806723,0.008403361344537815,0.008403361344537815,0.008403361344537815,0.008403361344537815,0.008403361344537815,0.6722689075630253,0.008403361344537815,0.008403361344537815,0.008403361344537815
0.10084033613445378,0.008403361344537815,0.008403361344537815,0.008403361344537815,0.008403361344537815,0.008403361344537815,0.8319327731092437,0.008403361344537815,0.008403361344537815,0.008403361344537815
0.008403361344537815,0.008403361344537815,0.008403361344537815,0.008403361344537815,0.008403361344537815,0.008403361344537815,0.008403361344537815,0.008403361344537815,0.9243697478991597,0.008403361344537815
0.1,0.05714285714285714,0.014285714285714285,0.014285714285714285,0.014285714285714285,0.014285714285714285,0.014285714285714285,0.014285714285714285,0.6285714285714286,0.12857142857142856
0.1,0.04285714285714286,0.08571428571428572,0.014285714285714285,0.014285714285714285,0.014285714285714285,0.014285714285714285,0.014285714285714285,0.014285714285714285,0.6857142857142857
0.05714285714285714,0.11428571428571428,0.04285714285714286,0.05714285714285714,0.014285714285714285,0.014285714285714285,0.014285714285714285,0.6571428571428571,0.014285714285714285,0.014285714285714285
0.04285714285714286,0.02857142857142857,0.07142857142857142,0.04285714285714286,0.05714285714285714,0.02857142857142857,0.014285714285714285,0.02857142857142857,0.014285714285714285,0.6714285714285714
0.04285714285714286,0.04285714285714286,0.02857142857142857,0.07142857142857142,0.05714285714285714,0.05714285714285714,0.014285714285714285,0.6571428571428571,0.014285714285714285,0.014285714285714285
0.7,0.014285714285714285,0.02857142857142857,0.014285714285714285,0.07142857142857142,0.07142857142857142,0.05714285714285714,0.014285714285714285,0.014285714285714285,0.014285714285714285
0.04285714285714286,0.014285714285714285,0.014285714285714285,0.014285714285714285,0.014285714285714285,0.08571428571428572,0.05714285714285714,0.05714285714285714,0.02857142857142857,0.6714285714285714
0.6714285714285714,0.02857142857142857,0.02857142857142857,0.014285714285714285,0.014285714285714285,0.04285714285714286,0.07142857142857142,0.04285714285714286,0.05714285714285714,0.02857142857142857
0.014492753623188406,0.014492753623188406,0.014492753623188406,0.014492753623188406,0.014492753623188406,0.014492753623188406,0.014492753623188406,0.014492753623188406,0.13043478260869565,0.7536231884057971
0.014492753623188406,0.014492753623188406,0.014492753623188406,0.014492753623188406,0.13043478260869565,0.014492753623188406,0.014492753623188406,0.014492753623188406,0.7536231884057971,0.014492753623188406
0.014492753623188406,0.014492753623188406,0.014492753623188406,0.014492753623188406,0.7536231884057971,0.014492753623188406,0.014492753623188406,0.13043478260869565,0.014492753623188406,0.014492753623188406
0.014492753623188406,0.014492753623188406,0.014492753623188406,0.014492753623188406,0.014492753623188406,0.014492753623188406,0.13043478260869565,0.7536231884057971,0.014492753623188406,0.014492753623188406
0.18840579710144928,0.014492753623188406,0.13043478260869565,0.014492753623188406,0.014492753623188406,0.014492753623188406,0.5652173913043478,0.014492753623188406,0.028985507246376812,0.014492753623188406
0.014492753623188406,0.014492753623188406,0.7246376811594203,0.014492753623188406,0.014492753623188406,0.014492753623188406,0.13043478260869565,0.014492753623188406,0.014492753623188406,0.043478260869565216
0.014492753623188406,0.014492753623188406,0.043478260869565216,0.014492753623188406,0.014492753623188406,0.014492753623188406,0.8405797101449275,0.014492753623188406,0.014492753623188406,0.014492753623188406
0.014492753623188406,0.014492753623188406,0.014492753623188406,0.014492753623188406,0.014492753623188406,0.014492753623188406,0.8695652173913043,0.014492753623188406,0.014492753623188406,0.014492753623188406
0.14814814814814814,0.14814814814814814,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.4444444444444444,0.037037037037037035,0.037037037037037035,0.037037037037037035
0.14814814814814814,0.14814814814814814,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.4444444444444444,0.037037037037037035
0.14814814814814814,0.037037037037037035,0.037037037037037035,0.14814814814814814,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.4444444444444444
0.6666666666666666,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035
0.14814814814814814,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.5555555555555556
0.2222222222222222,0.037037037037037035,0.037037037037037035,0.48148148148148145,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035
0.14814814814814814,0.037037037037037035,0.037037037037037035,0.07407407407407407,0.037037037037037035,0.037037037037037035,0.48148148148148145,0.037037037037037035,0.037037037037037035,0.07407407407407407
0.14814814814814814,0.037037037037037035,0.48148148148148145,0.07407407407407407,0.037037037037037035,0.037037037037037035,0.07407407407407407,0.037037037037037035,0.037037037037037035,0.037037037037037035
0.009523809523809525,0.009523809523809525,0.009523809523809525,0.9142857142857143,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525
0.009523809523809525,0.009523809523809525,0.9142857142857143,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525
0.009523809523809525,0.009523809523809525,0.009523809523809525,0.9142857142857143,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525
0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.9142857142857143,0.009523809523809525,0.009523809523809525
0.009523809523809525,0.009523809523809525,0.9142857142857143,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525
0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.9142857142857143,0.009523809523809525
0.009523809523809525,0.9142857142857143,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525
0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.9142857142857143,0.009523809523809525,0.009523809523809525,0.009523809523809525
0.010869565217391304,0.8913043478260869,0.010869565217391304,0.010869565217391304,0.021739130434782608,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304
0.021739130434782608,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.8913043478260869,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304
0.8913043478260869,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.021739130434782608,0.010869565217391304,0.010869565217391304,0.010869565217391304
0.010869565217391304,0.010869565217391304,0.021739130434782608,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.8913043478260869,0.010869565217391304,0.010869565217391304,0.010869565217391304
0.010869565217391304,0.021739130434782608,0.8913043478260869,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304
0.010869565217391304,0.8913043478260869,0.021739130434782608,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304
0.010869565217391304,0.010869565217391304,0.9021739130434783,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304
0.010869565217391304,0.010869565217391304,0.9021739130434783,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304
0.011363636363636364,0.011363636363636364,0.011363636363636364,0.011363636363636364,0.011363636363636364,0.011363636363636364,0.011363636363636364,0.8977272727272727,0.011363636363636364,0.011363636363636364
0.8977272727272727,0.011363636363636364,0.011363636363636364,0.011363636363636364,0.011363636363636364,0.011363636363636364,0.011363636363636364,0.011363636363636364,0.011363636363636364,0.011363636363636364
0.011363636363636364,0.011363636363636364,0.011363636363636364,0.011363636363636364,0.011363636363636364,0.011363636363636364,0.011363636363636364,0.011363636363636364,0.011363636363636364,0.8977272727272727
0.011363636363636364,0.011363636363636364,0.011363636363636364,0.011363636363636364,0.011363636363636364,0.8977272727272727,0.011363636363636364,0.011363636363636364,0.011363636363636364,0.011363636363636364
0.011363636363636364,0.8977272727272727,0.011363636363636364,0.011363636363636364,0.011363636363636364,0.011363636363636364,0.011363636363636364,0.011363636363636364,0.011363636363636364,0.011363636363636364
0.011363636363636364,0.011363636363636364,0.011363636363636364,0.011363636363636364,0.8977272727272727,0.011363636363636364,0.011363636363636364,0.011363636363636364,0.011363636363636364,0.011363636363636364
0.011363636363636364,0.011363636363636364,0.011363636363636364,0.011363636363636364,0.011363636363636364,0.011363636363636364,0.011363636363636364,0.011363636363636364,0.8977272727272727,0.011363636363636364
0.011363636363636364,0.011363636363636364,0.011363636363636364,0.011363636363636364,0.011363636363636364,0.011363636363636364,0.8977272727272727,0.011363636363636364,0.011363636363636364,0.011363636363636364
0.01282051282051282,0.0641025641025641,0.038461538461538464,0.01282051282051282,0.01282051282051282,0.01282051282051282,0.01282051282051282,0.01282051282051282,0.01282051282051282,0.8076923076923077
0.01282051282051282,0.0641025641025641,0.8333333333333334,0.01282051282051282,0.01282051282051282,0.01282051282051282,0.01282051282051282,0.01282051282051282,0.01282051282051282,0.01282051282051282
0.01282051282051282,0.01282051282051282,0.01282051282051282,0.02564102564102564,0.01282051282051282,0.01282051282051282,0.01282051282051282,0.8333333333333334,0.01282051282051282,0.05128205128205128
0.8461538461538461,0.01282051282051282,0.01282051282051282,0.038461538461538464,0.01282051282051282,0.01282051282051282,0.02564102564102564,0.01282051282051282,0.01282051282051282,0.01282051282051282
0.0641025641025641,0.01282051282051282,0.01282051282051282,0.8333333333333334,0.01282051282051282,0.01282051282051282,0.01282051282051282,0.01282051282051282,0.01282051282051282,0.01282051282051282
0.0641025641025641,0.01282051282051282,0.8333333333333334,0.01282051282051282,0.01282051282051282,0.01282051282051282,0.01282051282051282,0.01282051282051282,0.01282051282051282,0.01282051282051282
0.0641025641025641,0.01282051282051282,0.8333333333333334,0.01282051282051282,0.01282051282051282,0.01282051282051282,0.01282051282051282,0.01282051282051282,0.01282051282051282,0.01282051282051282
0.0641025641025641,0.8333333333333334,0.01282051282051282,0.01282051282051282,0.01282051282051282,0.01282051282051282,0.01282051282051282,0.01282051282051282,0.01282051282051282,0.01282051282051282
0.009615384615384616,0.009615384615384616,0.009615384615384616,0.009615384615384616,0.009615384615384616,0.009615384615384616,0.9134615384615384,0.009615384615384616,0.009615384615384616,0.009615384615384616
0.009615384615384616,0.009615384615384616,0.9134615384615384,0.009615384615384616,0.009615384615384616,0.009615384615384616,0.009615384615384616,0.009615384615384616,0.009615384615384616,0.009615384615384616
0.009615384615384616,0.009615384615384616,0.009615384615384616,0.009615384615384616,0.009615384615384616,0.009615384615384616,0.009615384615384616,0.9134615384615384,0.009615384615384616,0.009615384615384616
0.009615384615384616,0.009615384615384616,0.009615384615384616,0.009615384615384616,0.9134615384615384,0.009615384615384616,0.009615384615384616,0.009615384615384616,0.009615384615384616,0.009615384615384616
0.9134615384615384,0.009615384615384616,0.009615384615384616,0.009615384615384616,0.009615384615384616,0.009615384615384616,0.009615384615384616,0.009615384615384616,0.009615384615384616,0.009615384615384616
0.009615384615384616,0.009615384615384616,0.009615384615384616,0.009615384615384616,0.009615384615384616,0.9134615384615384,0.009615384615384616,0.009615384615384616,0.009615384615384616,0.009615384615384616
0.009615384615384616,0.009615384615384616,0.009615384615384616,0.009615384615384616,0.009615384615384616,0.009615384615384616,0.009615384615384616,0.9134615384615384,0.009615384615384616,0.009615384615384616
0.009615384615384616,0.009615384615384616,0.009615384615384616,0.009615384615384616,0.009615384615384616,0.009615384615384616,0.009615384615384616,0.009615384615384616,0.9134615384615384,0.009615384615384616
0.04716981132075472,0.02830188679245283,0.8490566037735849,0.018867924528301886,0.009433962264150943,0.009433962264150943,0.009433962264150943,0.009433962264150943,0.009433962264150943,0.009433962264150943
0.8962264150943396,0.02830188679245283,0.009433962264150943,0.009433962264150943,0.009433962264150943,0.009433962264150943,0.009433962264150943,0.009433962264150943,0.009433962264150943,0.009433962264150943
0.009433962264150943,0.009433962264150943,0.009433962264150943,0.009433962264150943,0.009433962264150943,0.8962264150943396,0.009433962264150943,0.009433962264150943,0.02830188679245283,0.009433962264150943
0.018867924528301886,0.009433962264150943,0.009433962264150943,0.8867924528301887,0.009433962264150943,0.02830188679245283,0.009433962264150943,0.009433962264150943,0.009433962264150943,0.009433962264150943
0.9150943396226415,0.009433962264150943,0.009433962264150943,0.009433962264150943,0.009433962264150943,0.009433962264150943,0.009433962264150943,0.009433962264150943,0.009433962264150943,0.009433962264150943
0.009433962264150943,0.018867924528301886,0.009433962264150943,0.009433962264150943,0.8867924528301887,0.02830188679245283,0.009433962264150943,0.009433962264150943,0.009433962264150943,0.009433962264150943
0.009433962264150943,0.009433962264150943,0.009433962264150943,0.009433962264150943,0.009433962264150943,0.009433962264150943,0.9150943396226415,0.009433962264150943,0.009433962264150943,0.009433962264150943
0.009433962264150943,0.009433962264150943,0.009433962264150943,0.9150943396226415,0.009433962264150943,0.009433962264150943,0.009433962264150943,0.009433962264150943,0.009433962264150943,0.009433962264150943
0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.8448275862068966,0.017241379310344827,0.017241379310344827
0.017241379310344827,0.017241379310344827,0.8448275862068966,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827
0.017241379310344827,0.8448275862068966,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827
0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.8448275862068966,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827
0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.8448275862068966
0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.8448275862068966,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827
0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.8448275862068966,0.017241379310344827,0.017241379310344827,0.017241379310344827
0.8448275862068966,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827
0.02857142857142857,0.02857142857142857,0.014285714285714285,0.014285714285714285,0.014285714285714285,0.014285714285714285,0.014285714285714285,0.014285714285714285,0.8428571428571429,0.014285714285714285
0.014285714285714285,0.8714285714285714,0.014285714285714285,0.014285714285714285,0.014285714285714285,0.014285714285714285,0.014285714285714285,0.014285714285714285,0.014285714285714285,0.014285714285714285
0.8571428571428571,0.014285714285714285,0.014285714285714285,0.014285714285714285,0.014285714285714285,0.014285714285714285,0.014285714285714285,0.014285714285714285,0.02857142857142857,0.014285714285714285
0.014285714285714285,0.8571428571428571,0.014285714285714285,0.014285714285714285,0.014285714285714285,0.014285714285714285,0.02857142857142857,0.014285714285714285,0.014285714285714285,0.014285714285714285
0.014285714285714285,0.014285714285714285,0.014285714285714285,0.02857142857142857,0.014285714285714285,0.014285714285714285,0.8571428571428571,0.014285714285714285,0.014285714285714285,0.014285714285714285
0.02857142857142857,0.014285714285714285,0.014285714285714285,0.8571428571428571,0.014285714285714285,0.014285714285714285,0.014285714285714285,0.014285714285714285,0.014285714285714285,0.014285714285714285
0.8571428571428571,0.014285714285714285,0.02857142857142857,0.014285714285714285,0.014285714285714285,0.014285714285714285,0.014285714285714285,0.014285714285714285,0.014285714285714285,0.014285714285714285
0.014285714285714285,0.02857142857142857,0.8571428571428571,0.014285714285714285,0.014285714285714285,0.014285714285714285,0.014285714285714285,0.014285714285714285,0.014285714285714285,0.014285714285714285
0.008264462809917356,0.7933884297520661,0.008264462809917356,0.008264462809917356,0.008264462809917356,0.12396694214876033,0.008264462809917356,0.008264462809917356,0.024793388429752067,0.008264462809917356
0.008264462809917356,0.008264462809917356,0.008264462809917356,0.008264462809917356,0.12396694214876033,0.8099173553719008,0.008264462809917356,0.008264462809917356,0.008264462809917356,0.008264462809917356
0.008264462809917356,0.008264462809917356,0.008264462809917356,0.008264462809917356,0.8099173553719008,0.008264462809917356,0.008264462809917356,0.008264462809917356,0.12396694214876033,0.008264462809917356
0.008264462809917356,0.008264462809917356,0.008264462809917356,0.008264462809917356,0.008264462809917356,0.008264462809917356,0.14049586776859505,0.008264462809917356,0.7933884297520661,0.008264462809917356
0.008264462809917356,0.008264462809917356,0.008264462809917356,0.008264462809917356,0.008264462809917356,0.008264462809917356,0.8347107438016529,0.008264462809917356,0.008264462809917356,0.09917355371900827
0.008264462809917356,0.09917355371900827,0.008264462809917356,0.008264462809917356,0.008264462809917356,0.008264462809917356,0.008264462809917356,0.008264462809917356,0.008264462809917356,0.8347107438016529
0.008264462809917356,0.9173553719008265,0.008264462809917356,0.01652892561983471,0.008264462809917356,0.008264462809917356,0.008264462809917356,0.008264462809917356,0.008264462809917356,0.008264462809917356
0.008264462809917356,0.008264462809917356,0.008264462809917356,0.7768595041322314,0.008264462809917356,0.008264462809917356,0.008264462809917356,0.008264462809917356,0.008264462809917356,0.15702479338842976
0.008928571428571428,0.008928571428571428,0.008928571428571428,0.008928571428571428,0.008928571428571428,0.008928571428571428,0.008928571428571428,0.008928571428571428,0.008928571428571428,0.9196428571428571
0.008928571428571428,0.9196428571428571,0.008928571428571428,0.008928571428571428,0.008928571428571428,0.008928571428571428,0.008928571428571428,0.008928571428571428,0.008928571428571428,0.008928571428571428
0.008928571428571428,0.008928571428571428,0.008928571428571428,0.9196428571428571,0.008928571428571428,0.008928571428571428,0.008928571428571428,0.008928571428571428,0.008928571428571428,0.008928571428571428
0.008928571428571428,0.008928571428571428,0.9196428571428571,0.008928571428571428,0.008928571428571428,0.008928571428571428,0.008928571428571428,0.008928571428571428,0.008928571428571428,0.008928571428571428
0.9196428571428571,0.008928571428571428,0.008928571428571428,0.008928571428571428,0.008928571428571428,0.008928571428571428,0.008928571428571428,0.008928571428571428,0.008928571428571428,0.008928571428571428
0.008928571428571428,0.008928571428571428,0.008928571428571428,0.008928571428571428,0.008928571428571428,0.9196428571428571,0.008928571428571428,0.008928571428571428,0.008928571428571428,0.008928571428571428
0.008928571428571428,0.008928571428571428,0.008928571428571428,0.008928571428571428,0.008928571428571428,0.008928571428571428,0.008928571428571428,0.9196428571428571,0.008928571428571428,0.008928571428571428
0.008928571428571428,0.008928571428571428,0.008928571428571428,0.9196428571428571,0.008928571428571428,0.008928571428571428,0.008928571428571428,0.008928571428571428,0.008928571428571428,0.008928571428571428
0.007462686567164179,0.029850746268656716,0.007462686567164179,0.007462686567164179,0.007462686567164179,0.007462686567164179,0.9104477611940298,0.007462686567164179,0.007462686567164179,0.007462686567164179
0.007462686567164179,0.9328358208955224,0.007462686567164179,0.007462686567164179,0.007462686567164179,0.007462686567164179,0.007462686567164179,0.007462686567164179,0.007462686567164179,0.007462686567164179
0.007462686567164179,0.007462686567164179,0.007462686567164179,0.9328358208955224,0.007462686567164179,0.007462686567164179,0.007462686567164179,0.007462686567164179,0.007462686567164179,0.007462686567164179
0.007462686567164179,0.007462686567164179,0.007462686567164179,0.007462686567164179,0.007462686567164179,0.007462686567164179,0.9328358208955224,0.007462686567164179,0.007462686567164179,0.007462686567164179
0.007462686567164179,0.007462686567164179,0.007462686567164179,0.007462686567164179,0.007462686567164179,0.007462686567164179,0.9328358208955224,0.007462686567164179,0.007462686567164179,0.007462686567164179
0.007462686567164179,0.007462686567164179,0.007462686567164179,0.007462686567164179,0.007462686567164179,0.9328358208955224,0.007462686567164179,0.007462686567164179,0.007462686567164179,0.007462686567164179
0.9328358208955224,0.007462686567164179,0.007462686567164179,0.007462686567164179,0.007462686567164179,0.007462686567164179,0.007462686567164179,0.007462686567164179,0.007462686567164179,0.007462686567164179
0.007462686567164179,0.007462686567164179,0.007462686567164179,0.007462686567164179,0.007462686567164179,0.9328358208955224,0.007462686567164179,0.007462686567164179,0.007462686567164179,0.007462686567164179
0.14634146341463414,0.08536585365853659,0.012195121951219513,0.012195121951219513,0.6829268292682927,0.012195121951219513,0.012195121951219513,0.012195121951219513,0.012195121951219513,0.012195121951219513
